"locale_id","city","state","temperature","feels_like"
6833,"Pedro Laurentino","PI","24.0","24.0"
6813,"Borba","AM","25.0","25.0"
6846,"Ribeira Do Piauí","PI","25.0","25.0"
6849,"Santa Cruz Do Piauí","PI","25.0","25.0"
6848,"Rio Grande Do Piauí","PI","24.0","24.0"
6838,"Piracuruca","PI","27.0","29.0"
6841,"Porto","PI","26.0","29.0"
6854,"Santa Rosa Do Piauí","PI","25.0","25.0"
6853,"Santana Do Piauí","PI","24.0","24.0"
6857,"Santo Inácio Do Piauí","PI","25.0","25.0"
6855,"Santo Antônio De Lisboa","PI","26.0","27.0"
6839,"Piripiri","PI","25.0","25.0"
6852,"Santa Luz","PI","23.0","23.0"
6858,"São Braz Do Piauí","PI","24.0","24.0"
6840,"Porto Alegre Do Piauí","PI","25.0","25.0"
6835,"Pimenteiras","PI","25.0","25.0"
6843,"Queimada Nova","PI","25.0","25.0"
6851,"Santa Filomena","PI","24.0","24.0"
6825,"Morro Do Chapéu","BA","21.0","21.0"
6863,"Rio Verde","GO","25.0","25.0"
6859,"São Félix Do Piauí","PI","25.0","25.0"
6865,"Carolina","MA","24.0","24.0"
6864,"Barra Do Corda","MA","25.0","25.0"
6847,"Ribeiro Gonçalves","PI","24.0","24.0"
6850,"Santa Cruz Dos Milagres","PI","24.0","24.0"
6868,"Abaeté","MG","23.0","23.0"
6866,"Imperatriz","MA","25.0","25.0"
6871,"Almenara","MG","23.0","23.0"
6869,"Aimorés","MG","25.0","25.0"
6872,"Alpinópolis","MG","23.0","23.0"
6873,"Araxá","MG","23.0","23.0"
6856,"Santo Antônio Dos Milagres","PI","23.0","23.0"
6875,"Arinos","MG","24.0","24.0"
6880,"Betim","MG","24.0","24.0"
6860,"São Francisco De Assis Do Piauí","PI","24.0","24.0"
6876,"Açucena","MG","23.0","23.0"
6883,"Bom Despacho","MG","23.0","23.0"
6884,"Botelhos","MG","21.0","21.0"
6861,"Goiânia","GO","26.0","26.0"
6881,"Boa Esperança","MG","22.0","22.0"
6886,"São Gonçalo Do Gurguéia","PI","22.0","21.0"
6878,"São Francisco Do Piauí","PI","25.0","25.0"
6885,"Brasília De Minas","MG","25.0","25.0"
6877,"Bambuí","MG","22.0","22.0"
6882,"Bocaiúva","MG","23.0","23.0"
6867,"São Luís","MA","28.0","32.0"
6888,"Caeté","MG","22.0","22.0"
6870,"Alfenas","MG","21.0","21.0"
6889,"Campestre","MG","19.0","19.0"
6887,"Buritizeiro","MG","24.0","24.0"
6890,"Campo Belo","MG","22.0","22.0"
6898,"Congonhas","MG","21.0","21.0"
6897,"Cataguases","MG","24.0","24.0"
6892,"Carangola","MG","21.0","20.0"
6894,"Carbonita","MG","20.0","20.0"
6899,"Conselheiro Lafaiete","MG","21.0","21.0"
6893,"Caratinga","MG","23.0","23.0"
6879,"Belo Horizonte","MG","22.0","22.0"
6902,"Paracatu","MG","24.0","24.0"
6901,"Ouro Preto","MG","20.0","20.0"
6874,"Araçuaí","MG","25.0","25.0"
6862,"Ipameri","GO","25.0","25.0"
6905,"Pedra Azul","MG","22.0","22.0"
6895,"Carmo Da Cachoeira","MG","22.0","22.0"
6903,"Pará De Minas","MG","23.0","23.0"
6907,"Pirapora","MG","22.0","22.0"
6908,"Pitangui","MG","24.0","24.0"
6891,"Caparaó","MG","22.0","22.0"
6909,"Pompéu","MG","24.0","24.0"
6911,"Porteirinha","MG","24.0","24.0"
6906,"Piedade Do Rio Grande","MG","21.0","21.0"
6896,"Carmo Do Rio Claro","MG","22.0","22.0"
6913,"Poços De Caldas","MG","20.0","20.0"
6915,"Ribeirão Das Neves","MG","24.0","24.0"
6916,"Rio Pardo De Minas","MG","23.0","23.0"
6912,"Poço Fundo","MG","21.0","21.0"
6917,"Sabará","MG","23.0","23.0"
6900,"Contagem","MG","24.0","24.0"
6919,"Santa Luzia","MG","24.0","24.0"
6904,"Patos De Minas","MG","23.0","23.0"
6926,"São João Da Canabrava","PI","25.0","25.0"
6929,"São João Da Varjota","PI","25.0","25.0"
6921,"Silvianópolis","MG","21.0","21.0"
6932,"São José Do Divino","PI","27.0","30.0"
6924,"São João Del Rei","MG","21.0","21.0"
6910,"Ponte Nova","MG","22.0","22.0"
6918,"Salinas","MG","23.0","23.0"
6933,"São José Do Peixe","PI","25.0","25.0"
6914,"Raul Soares","MG","23.0","23.0"
6939,"São Pedro Do Piauí","PI","24.0","23.0"
6920,"Sete Lagoas","MG","24.0","24.0"
6923,"São João Da Ponte","MG","23.0","23.0"
6922,"São Francisco","MG","25.0","25.0"
6928,"São João Da Serra","PI","24.0","24.0"
6925,"São Gonçalo Do Piauí","PI","24.0","24.0"
6934,"São José Do Piauí","PI","24.0","24.0"
6927,"São João Da Fronteira","PI","26.0","28.0"
6931,"São João Do Piauí","PI","25.0","25.0"
6936,"São Lourenço Do Piauí","PI","25.0","25.0"
6948,"Sussuapara","PI","26.0","26.0"
6940,"São Raimundo Nonato","PI","25.0","25.0"
6949,"Tamboril Do Piauí","PI","24.0","24.0"
6946,"Santa Maria Da Baixa Grande","PI","25.0","25.0"
6930,"São João Do Arraial","PI","26.0","28.0"
6942,"Sebastião Leal","PI","24.0","24.0"
6945,"Simplício Mendes","PI","24.0","24.0"
6937,"São Luis Do Piauí","PI","25.0","25.0"
6938,"São Miguel Do Fidalgo","PI","25.0","25.0"
6951,"Teresina","PI","27.0","29.0"
6941,"Sebastião Barros","PI","22.0","22.0"
6943,"Sigefredo Pacheco","PI","23.0","23.0"
6935,"São Julião","PI","25.0","25.0"
6954,"Valença Do Piauí","PI","25.0","25.0"
6944,"Simões","PI","25.0","25.0"
6947,"Socorro Do Piauí","PI","25.0","25.0"
6953,"Uruçuí","PI","25.0","25.0"
6963,"Alexandra","PR","24.0","24.0"
6960,"Adrianópolis","PR","21.0","21.0"
6962,"Agudos Do Sul","PR","19.0","19.0"
6959,"Abatiá","PR","22.0","22.0"
6958,"Wall Ferraz","PI","25.0","25.0"
6965,"Altamira Do Paraná","PR","25.0","25.0"
6964,"Almirante Tamandaré","PR","19.0","19.0"
6968,"Alto Paraíso","PR","26.0","26.0"
6970,"Alvorada Do Iguaçu","PR","24.0","24.0"
6952,"União","PI","26.0","29.0"
6977,"Antônio Olinto","PR","20.0","20.0"
6976,"Antonina","PR","24.0","23.0"
6957,"Vila Nova Do Piauí","PI","25.0","25.0"
6978,"Apucarana","PR","23.0","23.0"
6979,"Aquidaban","PR","26.0","26.0"
6961,"Água Boa","PR","24.0","24.0"
6956,"Vera Mendes","PI","25.0","25.0"
6966,"Altãnia","PR","26.0","27.0"
6982,"Arapuã","PR","22.0","22.0"
6969,"Alto Piquiri","PR","26.0","27.0"
6967,"Altônia","PR","26.0","27.0"
6984,"Araucária","PR","20.0","20.0"
6950,"Tanque Do Piauí","PI","25.0","25.0"
6974,"Anahy","PR","25.0","25.0"
6975,"Andirá","PR","23.0","23.0"
6971,"Alvorada Do Sul","PR","24.0","24.0"
6973,"Ampére","PR","24.0","24.0"
6989,"Bom Princípio Do Piauí","PI","27.0","30.0"
6955,"Várzea Grande","PI","23.0","23.0"
6981,"Arapoti","PR","20.0","20.0"
6993,"Guarapuava","PR","19.0","19.0"
6980,"Arapongas","PR","23.0","23.0"
6991,"Boqueirão Do Piauí","PI","26.0","27.0"
6990,"Bonfim Do Piauí","PI","24.0","24.0"
6998,"Buriti Dos Lopes","PI","28.0","31.0"
6997,"Londrina","PR","22.0","22.0"
6995,"Brejo Do Piauí","PI","25.0","25.0"
6972,"Amaporã","PR","26.0","27.0"
6985,"Ariranha Do Ivaí","PR","23.0","23.0"
6986,"Assaí","PR","22.0","22.0"
6999,"Buriti Dos Montes","PI","23.0","23.0"
6987,"Assis Chateaubriand","PR","26.0","27.0"
6988,"Bom Jesus","PI","23.0","23.0"
7001,"Cajazeiras Do Piauí","PI","26.0","26.0"
7002,"Cajueiro Da Praia","PI","27.0","29.0"
7003,"Caldeirão Grande Do Piauí","PI","24.0","24.0"
6994,"Irati","PR","21.0","21.0"
7011,"Canto Do Buriti","PI","24.0","24.0"
6992,"Brasileira","PI","25.0","25.0"
7009,"Campo Maior","PI","25.0","25.0"
6996,"Jacarezinho","PR","23.0","23.0"
7013,"Capitão Gervásio Oliveira","PI","25.0","25.0"
7012,"Capitão De Campos","PI","25.0","25.0"
7016,"Caridade Do Piauí","PI","24.0","24.0"
7015,"Caraúbas Do Piauí","PI","27.0","30.0"
7000,"Cabeceiras Do Piauí","PI","27.0","29.0"
6983,"Araruna","PR","24.0","24.0"
7018,"Caxingó","PI","27.0","31.0"
7019,"Cocal De Telha","PI","25.0","25.0"
7022,"Coivaras","PI","25.0","25.0"
7014,"Caracol","PI","22.0","22.0"
7005,"Campo Alegre Do Fidalgo","PI","24.0","24.0"
7007,"Campo Grande Do Piauí","PI","25.0","25.0"
7010,"Canavieira","PI","25.0","25.0"
7023,"Colônia Do Piauí","PI","25.0","25.0"
7021,"Cocal","PI","27.0","29.0"
7026,"Corrente","PI","22.0","22.0"
7004,"Campinas Do Piauí","PI","25.0","25.0"
7008,"Campo Largo Do Piauí","PI","27.0","29.0"
7030,"Currais","PI","23.0","23.0"
7031,"Curralinhos","PI","24.0","24.0"
7017,"Castelo Do Piauí","PI","24.0","24.0"
7035,"Dom Expedito Lopes","PI","24.0","24.0"
7033,"Demerval Lobão","PI","23.0","23.0"
7037,"Dom Inocêncio","PI","26.0","27.0"
7041,"Fartura Do Piauí","PI","25.0","25.0"
7025,"Coronel José Dias","PI","25.0","25.0"
7020,"Cocal Dos Alves","PI","27.0","29.0"
7039,"Eliseu Martins","PI","24.0","24.0"
7024,"Conceição Do Canindé","PI","25.0","25.0"
7046,"Francisco Ayres","PI","26.0","28.0"
7032,"Curral Novo Do Piauí","PI","26.0","27.0"
7029,"Curimatá","PI","23.0","23.0"
7028,"Cristino Castro","PI","24.0","24.0"
7040,"Esperantina","PI","26.0","27.0"
7048,"Francisco Santos","PI","26.0","27.0"
7027,"Cristalândia Do Piauí","PI","22.0","22.0"
7034,"Dirceu Arcoverde","PI","24.0","24.0"
7051,"Gilbués","PI","23.0","22.0"
7038,"Elesbão Veloso","PI","24.0","24.0"
7049,"Fronteiras","PI","24.0","24.0"
7042,"Flores Do Piauí","PI","24.0","24.0"
7050,"Geminiano","PI","26.0","26.0"
7054,"Hugo Napoleão","PI","24.0","24.0"
7056,"Inhuma","PI","24.0","24.0"
7036,"Domingos Mourão","PI","27.0","29.0"
7053,"Guaribas","PI","22.0","22.0"
7044,"Floriano","PI","25.0","24.0"
7057,"Ipiranga Do Piauí","PI","24.0","24.0"
7047,"Francisco Macedo","PI","24.0","24.0"
7043,"Floresta Do Piauí","PI","25.0","25.0"
7060,"Jacobina Do Piauí","PI","26.0","27.0"
7061,"Jaicós","PI","25.0","25.0"
7063,"Jatobá Do Piauí","PI","24.0","24.0"
7052,"Guadalupe","PI","25.0","25.0"
7065,"João Costa","PI","24.0","24.0"
7066,"Joaquim Pires","PI","27.0","29.0"
7069,"Juazeiro Do Piauí","PI","24.0","24.0"
7068,"José De Freitas","PI","26.0","28.0"
7072,"Lagoa De São Francisco","PI","24.0","24.0"
7045,"Francinópolis","PI","24.0","24.0"
7070,"Júlio Borges","PI","22.0","22.0"
7075,"Lagoa Do Sítio","PI","25.0","25.0"
7055,"Ilha Grande","PI","28.0","32.0"
7073,"Lagoa Do Barro Do Piauí","PI","25.0","25.0"
7076,"Lagoinha Do Piauí","PI","24.0","24.0"
7067,"Joca Marques","PI","27.0","30.0"
7077,"Landri Sales","PI","24.0","24.0"
7071,"Lagoa Alegre","PI","27.0","29.0"
7058,"Isaías Coêlho","PI","25.0","25.0"
7080,"Madeiro","PI","27.0","30.0"
7081,"Manoel Emídio","PI","25.0","25.0"
7062,"Jardim Do Mulato","PI","24.0","24.0"
7084,"Massapê Do Piauí","PI","26.0","27.0"
7059,"Itainópolis","PI","25.0","25.0"
7086,"Miguel Alves","PI","27.0","29.0"
7087,"Miguel Leão","PI","23.0","23.0"
7082,"Marcolândia","PI","24.0","24.0"
7083,"Marcos Parente","PI","24.0","24.0"
7090,"Monsenhor Hipólito","PI","26.0","27.0"
7091,"Monte Alegre Do Piauí","PI","23.0","22.0"
7094,"Murici Dos Portelas","PI","27.0","30.0"
7088,"Milton Brandão","PI","23.0","23.0"
7078,"Luís Correia","PI","27.0","31.0"
7064,"Jerumenha","PI","25.0","25.0"
7092,"Morro Cabeça No Tempo","PI","22.0","22.0"
7097,"Nossa Senhora Dos Remédios","PI","26.0","28.0"
7095,"Nazaré Do Piauí","PI","25.0","25.0"
7074,"Lagoa Do Piauí","PI","25.0","25.0"
7096,"Nossa Senhora De Nazaré","PI","26.0","29.0"
7098,"Nova Santa Rita","PI","25.0","25.0"
7105,"Lagoa Do Ouro","PE","24.0","24.0"
7107,"Lagoa Grande","PE","26.0","27.0"
7108,"Lajedo","PE","25.0","25.0"
7079,"Luzilândia","PI","27.0","29.0"
7093,"Morro Do Chapéu Do Piauí","PI","26.0","28.0"
7085,"Matias Olímpio","PI","27.0","29.0"
7101,"Jupi","PE","25.0","25.0"
7113,"Maraial","PE","26.0","27.0"
7089,"Monsenhor Gil","PI","24.0","24.0"
7112,"Manari","PE","25.0","25.0"
7111,"Machados","PE","26.0","27.0"
7115,"Moreilândia","PE","22.0","22.0"
7099,"Novo Oriente Do Piauí","PI","25.0","25.0"
7103,"Lagoa Do Carro","PE","27.0","30.0"
7114,"Mirandiba","PE","24.0","24.0"
7117,"Muribeca Dos Guararapes","PE","27.0","30.0"
7100,"Novo Santo Antônio","PI","24.0","24.0"
7102,"Jurema","PE","23.0","23.0"
7119,"Olinda","PE","28.0","28.0"
7120,"Orobó","PE","26.0","27.0"
7122,"Ouricuri","PE","24.0","24.0"
7106,"Lagoa Dos Gatos","PE","23.0","23.0"
7116,"Moreno","PE","27.0","30.0"
7104,"Lagoa Do Itaenga","PE","26.0","28.0"
7109,"Limoeiro","PE","27.0","29.0"
7125,"Panelas","PE","24.0","24.0"
7121,"Orocó","PE","25.0","25.0"
7126,"Paranatama","PE","24.0","24.0"
7110,"Macaparana","PE","26.0","28.0"
7130,"Paulista","PE","28.0","32.0"
7131,"Pesqueira","PE","24.0","24.0"
7133,"Petrolina","PE","27.0","28.0"
7132,"Petrolândia","PE","25.0","25.0"
7135,"Pombos","PE","25.0","25.0"
7136,"Porto De Galinhas","PE","27.0","30.0"
7129,"Paudalho","PE","27.0","30.0"
7140,"Recife","PE","28.0","31.0"
7139,"Quixabá","PE","24.0","24.0"
7141,"Riacho Das Almas","PE","25.0","25.0"
7118,"Nazaré Da Mata","PE","27.0","30.0"
7123,"Palmares","PE","26.0","27.0"
7144,"Sairé","PE","25.0","25.0"
7143,"Rio Formoso","PE","26.0","27.0"
7146,"Salgueiro","PE","24.0","24.0"
7124,"Palmeirina","PE","23.0","23.0"
7147,"Saloá","PE","25.0","25.0"
7157,"São Bento Do Una","PE","23.0","23.0"
7128,"Passira","PE","27.0","29.0"
7148,"Salobro","PE","25.0","25.0"
7150,"Santa Cruz Do Capibaribe","PE","26.0","27.0"
7134,"Poção","PE","23.0","23.0"
7137,"Praia Da Conceição","PE","28.0","32.0"
7155,"Santa Terezinha","PE","26.0","28.0"
7159,"São João","PE","24.0","24.0"
7138,"Primavera","PE","26.0","28.0"
7158,"São Caitano","PE","24.0","24.0"
7160,"São Joaquim Do Monte","PE","24.0","24.0"
7154,"Santa Maria Do Cambucá","PE","26.0","27.0"
7156,"São Benedito Do Sul","PE","24.0","24.0"
7145,"Salgadinho","PE","27.0","28.0"
7162,"São José Do Belmonte","PE","25.0","25.0"
7142,"Ribeirão","PE","26.0","28.0"
7164,"São Lourenço Da Mata","PE","28.0","28.0"
7152,"Santa Filomena","PE","24.0","24.0"
7168,"Sertânia","PE","25.0","25.0"
7151,"Santa Cruz","PE","24.0","24.0"
7170,"Solidão","PE","23.0","23.0"
7149,"Santa Cruz Da Baixa Verde","PE","24.0","24.0"
7127,"Parnamirim","PE","25.0","25.0"
7163,"São José Do Egito","PE","24.0","24.0"
7174,"Tamandaré","PE","27.0","30.0"
7173,"Tacaratu","PE","24.0","24.0"
7176,"Terezinha","PE","25.0","25.0"
7161,"São José Da Coroa Grande","PE","27.0","30.0"
7177,"Terra Nova","PE","24.0","24.0"
7179,"Tracunhaém","PE","27.0","30.0"
7166,"Serra Talhada","PE","25.0","25.0"
7165,"São Vicente Ferrer","PE","26.0","27.0"
7178,"Timbaúba","PE","27.0","29.0"
7180,"Tupanatinga","PE","24.0","24.0"
7181,"Tuparetama","PE","25.0","25.0"
7153,"Santa Maria Da Boa Vista","PE","26.0","27.0"
7169,"Sirinhaém","PE","27.0","30.0"
7167,"Serrita","PE","24.0","24.0"
7172,"Tacaimbó","PE","23.0","23.0"
7182,"Venturosa","PE","25.0","25.0"
7183,"Vertente Do Lério","PE","27.0","28.0"
7175,"Taquaritinga Do Norte","PE","24.0","24.0"
7191,"Alegrete Do Piauí","PI","25.0","25.0"
7192,"Alto Longá","PI","25.0","25.0"
7190,"Alagoinha Do Piauí","PI","26.0","27.0"
7193,"Altos","PI","25.0","25.0"
7194,"Alvorada Do Gurguéia","PI","23.0","23.0"
7189,"Água Branca","PI","24.0","24.0"
7185,"Vitória De Santo Antão","PE","26.0","28.0"
7195,"Amarante","PI","26.0","28.0"
7186,"Xexéu","PE","26.0","29.0"
7199,"Aroazes","PI","24.0","24.0"
7202,"Avelino Lopes","PI","24.0","24.0"
7188,"Agricolândia","PI","24.0","24.0"
7187,"Acauã","PI","26.0","27.0"
7206,"Batalha","PI","25.0","25.0"
7205,"Barro Duro","PI","24.0","24.0"
7208,"Belém Do Piauí","PI","26.0","27.0"
7207,"Bela Vista Do Piauí","PI","24.0","24.0"
7209,"Beneditinos","PI","24.0","24.0"
7184,"Vertentes","PE","25.0","25.0"
7196,"Angical Do Piauí","PI","25.0","25.0"
7198,"Antônio Almeida","PI","25.0","25.0"
7211,"Betânia Do Piauí","PI","25.0","25.0"
7213,"Bocaina","PI","26.0","26.0"
7210,"Bertolínia","PI","25.0","25.0"
7197,"Anísio De Abreu","PI","23.0","23.0"
7214,"São José De Espinharas","PB","28.0","30.0"
7171,"Surubim","PE","26.0","28.0"
7218,"São José Dos Cordeiros","PB","25.0","25.0"
7220,"São Mamede","PB","26.0","27.0"
7203,"Barras","PI","27.0","30.0"
7217,"São José Do Sabugi","PB","27.0","27.0"
7204,"Barreiras Do Piauí","PI","23.0","22.0"
7221,"São Miguel De Taipu","PB","28.0","31.0"
7219,"São José Dos Ramos","PB","28.0","30.0"
7224,"Seridó","PB","26.0","27.0"
7227,"Serra Grande","PB","25.0","25.0"
7201,"Assunção Do Piauí","PI","24.0","24.0"
7226,"Serra Da Raiz","PB","27.0","29.0"
7232,"Solânea","PB","26.0","28.0"
7212,"Boa Hora","PI","26.0","28.0"
7215,"São José De Princesa","PB","22.0","22.0"
7230,"Sertãozinho","PB","27.0","29.0"
7233,"Soledade","PB","26.0","27.0"
7216,"São José Do Bonfim","PB","27.0","28.0"
7231,"Sobrado","PB","28.0","32.0"
7238,"Taperoá","PB","25.0","25.0"
7239,"Tavares","PB","25.0","23.0"
7237,"Tacima","PB","28.0","30.0"
7222,"São Sebastião Do Umbuzeiro","PB","25.0","25.0"
7244,"Várzea","PB","27.0","28.0"
7243,"Umbuzeiro","PB","26.0","27.0"
7228,"Serra Redonda","PB","26.0","27.0"
7225,"Serra Branca","PB","25.0","25.0"
7223,"Sapé","PB","28.0","32.0"
7247,"Vista Serrana","PB","26.0","27.0"
7234,"Sossêgo","PB","26.0","27.0"
7245,"Itatuba","PB","27.0","29.0"
7248,"Zabelê","PB","25.0","25.0"
7246,"Vieirópolis","PB","24.0","24.0"
7229,"Serraria","PB","26.0","25.0"
7251,"Águas Belas","PE","27.0","28.0"
7249,"Afrânio","PE","23.0","23.0"
7236,"Sumé","PB","25.0","25.0"
7200,"Arraial","PI","26.0","28.0"
7235,"Sousa","PB","27.0","28.0"
7242,"Triunfo","PB","27.0","28.0"
7241,"Tenório","PB","26.0","26.0"
7256,"Angelim","PE","24.0","24.0"
7259,"Arcoverde","PE","24.0","24.0"
7253,"Aliança","PE","27.0","30.0"
7240,"Teixeira","PB","26.0","26.0"
7254,"Altinho","PE","25.0","25.0"
7261,"Barreiros","PE","27.0","30.0"
7265,"Bezerros","PE","25.0","25.0"
7264,"Belo Jardim","PE","23.0","23.0"
7266,"Bodocó","PE","24.0","24.0"
7257,"Araçoiaba","PE","27.0","30.0"
7262,"Belém De Maria","PE","26.0","28.0"
7267,"Bom Conselho","PE","25.0","25.0"
7258,"Araripina","PE","24.0","24.0"
7269,"Brejão","PE","25.0","25.0"
7250,"Água Preta","PE","26.0","29.0"
7271,"Brejo Da Madre De Deus","PE","25.0","25.0"
7252,"Alagoinha","PE","24.0","24.0"
7268,"Bonito","PE","24.0","24.0"
7273,"Buíque","PE","24.0","24.0"
7282,"Carnaíba","PE","24.0","24.0"
7260,"Barra De Guabiraba","PE","25.0","25.0"
7255,"Amaraji","PE","25.0","25.0"
7275,"Caetés","PE","24.0","24.0"
7281,"Capoeiras","PE","24.0","24.0"
7283,"Carnaubeira Da Penha","PE","23.0","23.0"
7263,"Belém De São Francisco","PE","25.0","25.0"
7274,"Cabrobó","PE","25.0","25.0"
7287,"Chã De Alegria","PE","27.0","30.0"
7284,"Carpina","PE","27.0","30.0"
7288,"Chã Grande","PE","24.0","24.0"
7286,"Cedro","PE","23.0","23.0"
7285,"Casinhas","PE","26.0","27.0"
7280,"Canhotinho","PE","25.0","25.0"
7291,"Cumaru","PE","26.0","28.0"
7289,"Condado","PE","28.0","31.0"
7294,"Escada","PE","26.0","28.0"
7292,"Cupira","PE","24.0","24.0"
7278,"Camocim De São Félix","PE","25.0","25.0"
7279,"Camutanga","PE","27.0","30.0"
7277,"Calumbi","PE","25.0","25.0"
7293,"Dormentes","PE","25.0","25.0"
7276,"Calçado","PE","25.0","25.0"
7272,"Buenos Aires","PE","27.0","29.0"
7270,"Brejinho","PE","23.0","23.0"
7297,"Fernando De Noronha","PE","27.0","29.0"
7305,"Goiana","PE","28.0","31.0"
7303,"Garanhuns","PE","24.0","24.0"
7304,"Glória Do Goitá","PE","27.0","29.0"
7290,"Cortês","PE","25.0","25.0"
7308,"Iati","PE","26.0","26.0"
7302,"Gameleira","PE","26.0","28.0"
7307,"Gravatá","PE","24.0","24.0"
7295,"Exu","PE","22.0","22.0"
7310,"Ibirajuba","PE","25.0","25.0"
7313,"Ingazeira","PE","23.0","23.0"
7316,"Itacuruba","PE","25.0","25.0"
7315,"Ipubi","PE","24.0","24.0"
7298,"Ferreiros","PE","27.0","30.0"
7318,"Itambé","PE","28.0","30.0"
7301,"Frei Miguelinho","PE","26.0","28.0"
7300,"Floresta","PE","25.0","25.0"
7299,"Flores","PE","25.0","25.0"
7306,"Granito","PE","24.0","24.0"
7319,"Itapetim","PE","24.0","24.0"
7322,"Jaboatão Dos Guararapes","PE","27.0","30.0"
7323,"Jaqueira","PE","26.0","27.0"
7326,"Joaquim Nabuco","PE","24.0","24.0"
7327,"Jucati","PE","25.0","25.0"
7296,"Feira Nova","PE","27.0","29.0"
7314,"Ipojuca","PE","27.0","30.0"
7311,"Igarassu","PE","28.0","32.0"
7325,"João Alfredo","PE","27.0","28.0"
7331,"Conde","PB","28.0","33.0"
7312,"Inajá","PE","26.0","27.0"
7330,"Condado","PB","27.0","29.0"
7309,"Ibimirim","PE","25.0","25.0"
7335,"Cruz Do Espírito Santo","PB","28.0","32.0"
7320,"Itapissuma","PE","28.0","32.0"
7336,"Cubati","PB","26.0","27.0"
7317,"Itaíba","PE","26.0","24.0"
7338,"Cuitegi","PB","26.0","28.0"
7341,"Damião","PB","26.0","27.0"
7329,"Caturité","PB","25.0","25.0"
7321,"Itaquitinga","PE","28.0","31.0"
7342,"Desterro","PB","24.0","24.0"
7345,"Duas Estradas","PB","27.0","29.0"
7332,"Congo","PB","25.0","25.0"
7343,"Diamante","PB","25.0","25.0"
7328,"Catolé Do Rocha","PB","27.0","29.0"
7333,"Coremas","PB","26.0","28.0"
7346,"Emas","PB","27.0","28.0"
7337,"Cuité De Mamanguape","PB","28.0","32.0"
7347,"Esperança","PB","25.0","25.0"
7351,"Guarabira","PB","27.0","29.0"
7354,"Ibiara","PB","25.0","25.0"
7344,"Dona Inês","PB","27.0","30.0"
7334,"Coxixola","PB","25.0","25.0"
7348,"Fagundes","PB","26.0","27.0"
7324,"Jataúba","PE","25.0","25.0"
7355,"Igaracy","PB","26.0","26.0"
7352,"Gurinhém","PB","27.0","29.0"
7339,"Curral De Cima","PB","28.0","30.0"
7357,"Itabaiana","PB","27.0","30.0"
7356,"Imaculada","PB","23.0","23.0"
7359,"São José Do Brejo Do Cruz","PB","28.0","30.0"
7360,"Jacaraú","PB","27.0","30.0"
7361,"São Sebastião Do Uatumã","AM","25.0","25.0"
7350,"Gado Bravo","PB","27.0","28.0"
7340,"Curral Velho","PB","25.0","25.0"
7364,"João Pessoa","PB","29.0","34.0"
7349,"Frei Martinho","PB","27.0","28.0"
7369,"Juripiranga","PB","27.0","30.0"
7370,"Juru","PB","25.0","24.0"
7353,"Gurjão","PB","26.0","27.0"
7373,"Lagoa Seca","PB","25.0","25.0"
7376,"Livramento","PB","25.0","25.0"
7372,"Lagoa","PB","26.0","26.0"
7377,"Logradouro","PB","27.0","29.0"
7375,"Lastro","PB","27.0","27.0"
7374,"Queluzito","MG","21.0","21.0"
7358,"Itapororoca","PB","28.0","32.0"
7363,"Jericó","PB","27.0","28.0"
7367,"São Miguel Do Passa Quatro","GO","26.0","26.0"
7365,"Juarez Távora","PB","27.0","28.0"
7384,"Mari","PB","28.0","31.0"
7366,"Juazeirinho","PB","26.0","26.0"
7385,"Marizópolis","PB","26.0","27.0"
7389,"Mato Grosso","PB","27.0","29.0"
7386,"Massaranduba","PB","25.0","25.0"
7371,"Lagoa De Dentro","PB","27.0","30.0"
7362,"Santana Do São Francisco","SE","28.0","31.0"
7388,"Matinhas","PB","25.0","25.0"
7382,"Manaíra","PB","24.0","24.0"
7390,"Mogeiro","PB","27.0","29.0"
7391,"Montadas","PB","25.0","25.0"
7378,"Lucena","PB","29.0","33.0"
7379,"Mãe D'Água","PB","25.0","25.0"
7392,"Mulungu","PB","27.0","30.0"
7394,"Nazarezinho","PB","26.0","27.0"
7396,"Nova Palmeira","PB","26.0","27.0"
7397,"Olho D'Água","PB","26.0","27.0"
7381,"Mamanguape","PB","28.0","33.0"
7400,"Paulista","PB","28.0","30.0"
7383,"Marcação","PB","28.0","31.0"
7368,"Junco Do Seridó","PB","25.0","25.0"
7387,"Mataraca","PB","28.0","32.0"
7401,"Pedra Branca","PB","26.0","27.0"
7393,"Natuba","PB","26.0","27.0"
7402,"Pedra Lavrada","PB","26.0","27.0"
7404,"Pilar","PB","28.0","31.0"
7410,"Poço De José De Moura","PB","27.0","28.0"
7408,"Pitimbu","PB","28.0","33.0"
7413,"Puxinanã","PB","25.0","25.0"
7395,"Nova Floresta","PB","26.0","26.0"
7416,"Remígio","PB","24.0","24.0"
7398,"Olivedos","PB","25.0","25.0"
7399,"Patos","PB","28.0","29.0"
7403,"Pedras De Fogo","PB","28.0","30.0"
7419,"Riachão Do Poço","PB","28.0","31.0"
7405,"Pilões","PB","26.0","28.0"
7407,"Pirpirituba","PB","27.0","29.0"
7406,"Pilõezinhos","PB","26.0","28.0"
7422,"Rio Tinto","PB","28.0","31.0"
7411,"Pombal","PB","28.0","30.0"
7409,"Poço Dantas","PB","25.0","25.0"
7424,"Salgado De São Félix","PB","27.0","30.0"
7380,"Malta","PB","27.0","29.0"
7420,"Riacho De Santo Antônio","PB","25.0","25.0"
