"locale_id","city","state","temperature","feels_like","latitude","longitude"
4422,"São José Do Povo","MT","28.0","30.0","-16.5","-54.3"
4421,"Santo Afonso","MT","24.0","24.0","-14.5","-57.0"
4423,"Tabaporã","MT","26.0","27.0","-11.2","-56.8"
4414,"Novo Mundo","MT","26.0","26.0","-9.9","-55.2"
4427,"Nhamundá","AM","24.0","24.0","-2.2","-56.7"
4428,"Coração De Maria","BA","26.0","28.0","-12.2","-38.8"
4425,"Brasiléia","AC","24.0","24.0","-11.0","-68.7"
4429,"Cravolândia","BA","23.0","23.0","-13.4","-39.8"
4401,"Buritama","SP","24.0","24.0","-21.1","-50.1"
4430,"Itamotinga","BA","26.0","27.0","-9.1","-40.1"
4431,"Jaguaripe","BA","25.0","25.0","-13.1","-38.9"
4432,"Nordestina","BA","27.0","28.0","-10.8","-39.4"
4426,"Limoeiro De Anadia","AL","27.0","28.0","-9.7","-36.5"
4433,"Novo Triunfo","BA","25.0","25.0","-10.3","-38.4"
4436,"Furquim","MG","21.0","21.0","-20.3","-43.2"
4435,"Pedrão","BA","26.0","27.0","-12.2","-38.6"
4438,"Anhandui","MS","27.0","28.0","-21.0","-54.5"
4434,"Paramirim","BA","24.0","24.0","-13.4","-42.2"
4437,"São Gonçalo Do Rio Das Pedras","MG","20.0","20.0","-18.4","-43.5"
4443,"Caçapava","SP","20.0","20.0","-23.1","-45.7"
4440,"Cristalina","MS","28.0","29.0","-22.5","-54.8"
4439,"Coimbra","MS","28.0","31.0","-19.9","-57.8"
4442,"Cabreúva","SP","21.0","21.0","-23.3","-47.1"
4446,"Cafelândia","SP","22.0","22.0","-21.8","-49.6"
4441,"Cabrália Paulista","SP","22.0","22.0","-22.5","-49.3"
4445,"Caconde","SP","23.0","23.0","-21.5","-46.6"
4450,"Cajamar","SP","20.0","20.0","-23.4","-46.9"
4449,"Caiuá","SP","27.0","28.0","-21.8","-52.0"
4447,"Caiabu","SP","25.0","25.0","-22.0","-51.2"
4448,"Caieiras","SP","20.0","20.0","-23.4","-46.7"
4454,"Camburi","SP","21.0","21.0","-23.8","-45.6"
4451,"Cajati","SP","23.0","23.0","-24.7","-48.1"
4452,"Cajobi","SP","23.0","23.0","-20.9","-48.8"
4457,"Campo Limpo Paulista","SP","20.0","20.0","-23.2","-46.8"
4455,"Campina Do Monte Alegre","SP","21.0","21.0","-23.6","-48.5"
4456,"Campinas","SP","23.0","23.0","-22.9","-47.1"
4453,"Cajuru","SP","23.0","23.0","-21.3","-47.3"
4459,"Campos Novos Paulista","SP","22.0","22.0","-22.6","-50.0"
4458,"Campos Do Jordão","SP","14.0","14.0","-22.7","-45.6"
4464,"Canitar","SP","24.0","24.0","-23.0","-49.8"
4461,"Canas","SP","21.0","21.0","-22.7","-45.1"
4460,"Cananéia","SP","24.0","24.0","-25.0","-47.9"
4462,"Cândido Mota","SP","23.0","23.0","-22.7","-50.4"
4465,"Capão Bonito","SP","19.0","19.0","-24.0","-48.3"
4468,"Caraguatatuba","SP","22.0","22.0","-23.6","-45.4"
4466,"Capela Do Alto","SP","21.0","21.0","-23.5","-47.7"
4467,"Capivari","SP","22.0","22.0","-23.0","-47.5"
4470,"Cardoso","SP","26.0","27.0","-20.1","-49.9"
4463,"Cândido Rodrigues","SP","22.0","22.0","-21.3","-48.6"
4474,"Catanduva","SP","22.0","22.0","-21.1","-49.0"
4475,"Catiguá","SP","22.0","22.0","-21.0","-49.1"
4472,"Cássia Dos Coqueiros","SP","22.0","22.0","-21.3","-47.2"
4473,"Castilho","SP","27.0","27.0","-20.9","-51.5"
4471,"Casa Branca","SP","24.0","24.0","-21.8","-47.1"
4477,"Cerqueira César","SP","21.0","21.0","-23.0","-49.2"
4478,"Cerquilho","SP","22.0","22.0","-23.2","-47.7"
4469,"Carapicuíba","SP","21.0","21.0","-23.5","-46.8"
4482,"Vargeão","SC","20.0","20.0","-26.9","-52.2"
4480,"Charqueada","SP","23.0","23.0","-22.5","-47.8"
4481,"Chavantes","SP","24.0","24.0","-23.0","-49.7"
4484,"Vargem","SC","20.0","20.0","-27.5","-51.0"
4483,"Vargem Bonita","SC","20.0","20.0","-27.0","-51.7"
4485,"Vidal Ramos","SC","21.0","21.0","-27.4","-49.4"
4444,"Cachoeira Paulista","SP","21.0","21.0","-22.7","-45.0"
4476,"Cedral","SP","23.0","23.0","-20.9","-49.3"
4487,"Vitor Meireles","SC","21.0","21.0","-26.9","-49.8"
4492,"Zortéa","SC","21.0","21.0","-27.5","-51.6"
4486,"Videira","SC","21.0","21.0","-27.0","-51.2"
4479,"Cesário Lange","SP","21.0","21.0","-23.2","-48.0"
4491,"Xaxim","SC","22.0","22.0","-27.0","-52.5"
4494,"Lua Nova","GO","27.0","28.0","-15.5","-50.5"
4490,"Xavantina","SC","21.0","21.0","-27.1","-52.3"
4497,"Aquidabã","SE","27.0","28.0","-10.3","-37.0"
4495,"Nova Colinas","MA","24.0","24.0","-7.1","-46.3"
4496,"Zé Doca","MA","26.0","26.0","-3.3","-45.7"
4493,"Amparo De São Francisco","SE","28.0","31.0","-10.1","-36.9"
4489,"Xanxerê","SC","22.0","22.0","-26.9","-52.4"
4488,"Witmarsum","SC","21.0","21.0","-26.9","-49.8"
4500,"Figueirão","MS","26.0","27.0","-18.7","-53.6"
4499,"Santa Terezinha De Goiás","GO","28.0","29.0","-14.4","-49.7"
4503,"Arauá","SE","28.0","30.0","-11.3","-37.6"
4498,"Riverlândia","GO","26.0","26.0","-18.1","-50.5"
4501,"Porto Morrinho","MS","27.0","29.0","-16.6","-57.8"
4508,"Campo Do Brito","SE","27.0","29.0","-10.7","-37.5"
4505,"Barra Dos Coqueiros","SE","28.0","31.0","-10.9","-37.0"
4502,"Aracaju","SE","28.0","31.0","-11.0","-37.1"
4507,"Brejo Grande","SE","28.0","32.0","-10.4","-36.5"
4509,"Canhoba","SE","28.0","31.0","-10.1","-37.0"
4504,"Areia Branca","SE","27.0","28.0","-10.8","-37.3"
4506,"Boquim","SE","28.0","30.0","-11.1","-37.6"
4510,"Canindé De São Francisco","SE","27.0","29.0","-9.7","-37.8"
4514,"Sebastião Laranjeiras","BA","25.0","25.0","-14.6","-42.9"
4512,"Cândido Sales","BA","23.0","23.0","-15.5","-41.2"
4515,"Cedro De São João","SE","28.0","31.0","-10.3","-36.9"
4513,"Carmópolis","SE","27.0","31.0","-10.6","-37.0"
4516,"Cristinápolis","SE","28.0","31.0","-11.5","-37.8"
4518,"Divina Pastora","SE","27.0","30.0","-10.7","-37.1"
4524,"Alcântara","MA","27.0","30.0","-2.4","-44.6"
4511,"Capela","SE","27.0","29.0","-10.5","-37.1"
4522,"Gararu","SE","28.0","30.0","-10.0","-37.1"
4520,"Feira Nova","SE","27.0","29.0","-10.3","-37.3"
4517,"Cumbe","SE","26.0","28.0","-10.4","-37.2"
4526,"Gracho Cardoso","SE","26.0","28.0","-10.2","-37.2"
4521,"Frei Paulo","SE","27.0","28.0","-10.5","-37.5"
4525,"Sítio Novo","MA","24.0","24.0","-5.9","-46.7"
4528,"Indiaroba","SE","29.0","33.0","-11.5","-37.5"
4523,"General Maynard","SE","28.0","31.0","-10.7","-37.0"
4529,"Itabaiana","SE","27.0","28.0","-10.7","-37.4"
4527,"Ilha Das Flores","SE","28.0","32.0","-10.4","-36.5"
4532,"Itaporanga D'Ajuda","SE","28.0","30.0","-11.0","-37.3"
4530,"Itabaianinha","SE","28.0","30.0","-11.3","-37.8"
4531,"Itabi","SE","27.0","29.0","-10.1","-37.1"
4519,"Estância","SE","29.0","31.0","-11.3","-37.4"
4534,"Japoatã","SE","27.0","30.0","-10.3","-36.8"
4533,"Japaratuba","SE","27.0","31.0","-10.6","-36.9"
4535,"Lagarto","SE","27.0","28.0","-10.9","-37.6"
4536,"Teotônio Vilela","AL","27.0","29.0","-9.9","-36.4"
4537,"Glucínio","MG","22.0","22.0","-18.2","-42.3"
4542,"Marcianópolis","GO","26.0","27.0","-18.0","-50.0"
4541,"Ourolândia","BA","25.0","25.0","-11.0","-41.1"
4539,"Ipecaetá","BA","26.0","27.0","-12.3","-39.3"
4540,"Itaquara","BA","22.0","22.0","-13.5","-39.9"
4546,"Timbaúba Dos Batistas","RN","28.0","30.0","-6.5","-37.3"
4538,"Sena Madureira","AC","24.0","24.0","-9.1","-68.7"
4543,"Nova Porto Xv","MS","28.0","29.0","-21.7","-52.4"
4544,"Monte Das Gameleiras","RN","26.0","27.0","-6.4","-35.8"
4547,"Palmeirante","TO","25.0","25.0","-7.9","-47.9"
4545,"Santo Antônio","RN","28.0","31.0","-6.3","-35.5"
4548,"Anadia","AL","26.0","28.0","-9.7","-36.3"
4552,"Malhador","SE","27.0","29.0","-10.7","-37.3"
4553,"Marimbondo","SE","27.0","31.0","-10.7","-36.9"
4550,"Macambira","SE","27.0","28.0","-10.7","-37.5"
4551,"Malhada Dos Bois","SE","27.0","29.0","-10.3","-36.9"
4554,"Maruim","SE","28.0","31.0","-10.7","-37.1"
4549,"Laranjeiras","SE","27.0","30.0","-10.8","-37.2"
4561,"Nossa Senhora Das Dores","SE","26.0","28.0","-10.5","-37.2"
4559,"Nossa Senhora Aparecida","SE","27.0","28.0","-10.4","-37.5"
4557,"Muribeca","SE","27.0","29.0","-10.4","-37.0"
4558,"Neópolis","SE","28.0","32.0","-10.3","-36.6"
4556,"Monte Alegre De Sergipe","SE","27.0","29.0","-10.0","-37.6"
4560,"Nossa Senhora Da Glória","SE","27.0","29.0","-10.2","-37.4"
4563,"Dois Riachos","AL","27.0","28.0","-9.4","-37.1"
4562,"Nossa Senhora De Lourdes","SE","27.0","29.0","-10.1","-37.1"
4565,"Feira Grande","AL","27.0","29.0","-9.9","-36.7"
4566,"Feliz Deserto","AL","28.0","31.0","-10.3","-36.4"
4564,"Estrela De Alagoas","AL","27.0","28.0","-9.4","-36.8"
4555,"Moita Bonita","SE","27.0","29.0","-10.6","-37.3"
4567,"Flexeiras","AL","25.0","25.0","-9.2","-35.8"
4568,"Ibateguara","AL","25.0","25.0","-9.0","-35.9"
4570,"Jacuípe","AL","26.0","28.0","-8.8","-35.5"
4569,"Jacaré Dos Homens","AL","27.0","29.0","-9.6","-37.2"
4571,"Japaratinga","AL","27.0","30.0","-9.1","-35.3"
4573,"Joaquim Gomes","AL","26.0","27.0","-9.1","-35.7"
4576,"Pedra Mole","SE","27.0","29.0","-10.6","-37.7"
4577,"Pedrinhas","SE","28.0","30.0","-11.2","-37.7"
4574,"Nossa Senhora Do Socorro","SE","28.0","31.0","-10.9","-37.1"
4575,"Pacatuba","SE","28.0","31.0","-10.5","-36.7"
4579,"Pirambu","SE","28.0","31.0","-10.8","-36.9"
4582,"Porto Da Folha","SE","27.0","29.0","-9.9","-37.3"
4583,"Propriá","SE","28.0","31.0","-10.2","-36.8"
4581,"Poço Verde","SE","27.0","28.0","-10.7","-38.2"
4578,"Pinhão","SE","27.0","29.0","-10.6","-37.7"
4572,"Jaramataia","AL","28.0","30.0","-9.7","-37.0"
4584,"Riachão Do Dantas","SE","27.0","29.0","-11.1","-37.7"
4580,"Poço Redondo","SE","27.0","29.0","-9.8","-37.7"
4587,"Rosário Do Catete","SE","28.0","31.0","-10.7","-37.0"
4586,"Ribeirópolis","SE","27.0","28.0","-10.5","-37.4"
4585,"Riachuelo","SE","27.0","30.0","-10.7","-37.2"
4589,"Santa Luzia Do Itanhy","SE","29.0","32.0","-11.4","-37.4"
4588,"Salgado","SE","27.0","29.0","-11.0","-37.5"
4591,"Pindoba","AL","25.0","25.0","-9.5","-36.3"
4590,"Santa Rosa De Lima","SE","27.0","29.0","-10.6","-37.2"
4595,"Santa Luzia Do Norte","AL","27.0","31.0","-9.6","-35.8"
4593,"Quebrangulo","AL","25.0","25.0","-9.3","-36.5"
4605,"Arataca","BA","23.0","23.0","-15.3","-39.4"
4597,"Senador Rui Palmeira","AL","26.0","27.0","-9.5","-37.5"
4598,"São Brás","AL","28.0","31.0","-10.1","-36.9"
4594,"Roteiro","AL","28.0","31.0","-9.8","-36.0"
4600,"São Sebastião","AL","27.0","29.0","-9.9","-36.6"
4602,"Taquarana","AL","26.0","27.0","-9.6","-36.5"
4604,"Aramari","BA","27.0","29.0","-12.1","-38.5"
4599,"São José Da Laje","AL","25.0","25.0","-9.0","-36.1"
4603,"Abaré","BA","25.0","25.0","-8.7","-39.1"
4608,"Boninal","BA","21.0","21.0","-12.7","-41.8"
4606,"Aratuípe","BA","25.0","25.0","-13.1","-39.0"
4601,"Tanque D'Arca","AL","25.0","25.0","-9.5","-36.4"
4592,"Poço Das Trincheiras","AL","26.0","27.0","-9.3","-37.3"
4607,"Barro Preto","BA","24.0","24.0","-14.8","-39.5"
4611,"Canápolis","BA","25.0","25.0","-13.1","-44.2"
4610,"Cafarnaum","BA","23.0","23.0","-11.7","-41.5"
4596,"Santana Do Mundaú","AL","25.0","25.0","-9.2","-36.2"
4609,"Caetanos","BA","25.0","25.0","-14.3","-40.9"
4612,"Cardeal Da Silva","BA","28.0","30.0","-11.9","-37.9"
4616,"Santo Amaro Das Brotas","SE","28.0","31.0","-10.8","-37.1"
4613,"Catolândia","BA","25.0","25.0","-12.3","-44.9"
4621,"Iraquara","BA","23.0","23.0","-12.2","-41.6"
4615,"Chorrochó","BA","26.0","27.0","-9.0","-39.1"
4618,"Coronel João Sá","BA","27.0","28.0","-10.3","-37.9"
4619,"Cristópolis","BA","24.0","24.0","-12.2","-44.4"
4620,"Ibitiara","BA","23.0","23.0","-12.7","-42.2"
4625,"Laje","BA","25.0","25.0","-13.2","-39.4"
4628,"Mansidão","BA","22.0","22.0","-10.7","-44.0"
4623,"Jiquiriça","BA","25.0","25.0","-13.3","-39.6"
4627,"Macururé","BA","26.0","27.0","-9.2","-39.1"
4622,"Irará","BA","26.0","27.0","-12.1","-38.8"
4626,"Lamarão","BA","27.0","28.0","-11.8","-38.9"
4614,"Caém","BA","23.0","23.0","-11.1","-40.4"
4624,"Jussari","BA","23.0","23.0","-15.2","-39.5"
4631,"Muniz Ferreira","BA","25.0","25.0","-13.0","-39.1"
4617,"Mazagão","AP","25.0","25.0","0.1","-51.3"
4629,"Mascote","BA","24.0","24.0","-15.6","-39.3"
4633,"Pedro Alexandre","BA","26.0","28.0","-10.0","-37.9"
4632,"Nova Itarana","BA","24.0","24.0","-13.0","-40.1"
4634,"Ribeira Do Amparo","BA","29.0","31.0","-11.0","-38.4"
4637,"Santa Bárbara","BA","27.0","28.0","-12.0","-39.0"
4630,"Mulungu Do Morro","BA","23.0","23.0","-12.0","-41.6"
4636,"Santa Brígida","BA","26.0","27.0","-9.7","-38.1"
4638,"Santanópolis","BA","26.0","27.0","-12.0","-38.9"
4646,"Telha","SE","28.0","31.0","-10.2","-36.9"
4635,"Salinas Da Margarida","BA","26.0","27.0","-12.9","-38.8"
4639,"São Cristóvão","SE","28.0","31.0","-11.0","-37.2"
4641,"São Domingos","SE","26.0","27.0","-10.8","-37.6"
4643,"São Miguel Do Aleixo","SE","27.0","29.0","-10.4","-37.4"
4640,"São Félix","BA","25.0","25.0","-12.6","-39.0"
4645,"Siriri","SE","27.0","30.0","-10.6","-37.1"
4647,"Tobias Barreto","SE","28.0","29.0","-11.2","-38.0"
4644,"Simão Dias","SE","27.0","28.0","-10.7","-37.8"
4642,"São Francisco","SE","27.0","29.0","-10.3","-36.9"
4650,"Itapiúna","CE","28.0","31.0","-4.6","-38.9"
4651,"Tomar Do Geru","SE","28.0","30.0","-11.4","-37.8"
4649,"Água Fria","BA","26.0","27.0","-11.9","-38.8"
4648,"Painel","SC","19.0","19.0","-27.9","-50.1"
4652,"Umbaúba","SE","28.0","30.0","-11.4","-37.7"
4654,"Adolfo","SP","23.0","23.0","-21.2","-49.6"
4653,"Adamantina","SP","25.0","25.0","-21.7","-51.1"
4655,"Agissê","SP","24.0","24.0","-22.5","-50.9"
4660,"Agudos","SP","22.0","22.0","-22.5","-49.0"
4658,"Águas De Lindóia","SP","21.0","21.0","-22.5","-46.6"
4656,"Aguaí","SP","24.0","24.0","-22.1","-47.0"
4657,"Águas Da Prata","SP","20.0","20.0","-21.9","-46.7"
4659,"Águas De Santa Bárbara","SP","22.0","22.0","-22.9","-49.2"
4661,"Ajapi","SP","23.0","23.0","-22.3","-47.5"
4664,"Alfredo Marcondes","SP","25.0","25.0","-22.0","-51.4"
4669,"Alumínio","SP","20.0","20.0","-23.5","-47.3"
4662,"Alambari","SP","21.0","21.0","-23.6","-47.9"
4668,"Alto Alegre","SP","22.0","22.0","-21.6","-50.2"
4663,"Aldeia Da Serra","SP","21.0","21.0","-23.5","-46.9"
4667,"Altinópolis","SP","23.0","23.0","-21.0","-47.4"
4671,"Álvaro De Carvalho","SP","21.0","21.0","-22.1","-49.7"
4666,"Altair","SP","24.0","24.0","-20.5","-49.1"
4672,"Alvinlândia","SP","22.0","22.0","-22.4","-49.8"
4670,"Álvares Florence","SP","27.0","28.0","-20.3","-49.9"
4673,"Americana","SP","23.0","23.0","-22.7","-47.3"
4675,"Américo De Campos","SP","27.0","27.0","-20.3","-49.7"
4676,"Amparo","SP","21.0","21.0","-22.7","-46.8"
4678,"Novo Horizonte","SC","24.0","24.0","-26.4","-52.8"
4674,"Américo Brasiliense","SP","23.0","23.0","-21.7","-48.1"
4680,"Otacílio Costa","SC","18.0","18.0","-27.5","-50.1"
4677,"Analândia","SP","22.0","22.0","-22.1","-47.7"
4683,"Paial","SC","23.0","23.0","-27.3","-52.5"
4681,"Ouro","SC","21.0","21.0","-27.3","-51.6"
4685,"Urucará","AM","25.0","25.0","-2.5","-57.8"
4684,"Barreirinha","AM","25.0","25.0","-2.8","-57.1"
4682,"Ouro Verde","SC","23.0","23.0","-26.7","-52.3"
4686,"Natalândia","MG","25.0","25.0","-16.5","-46.5"
4679,"Orleans","SC","23.0","23.0","-28.4","-49.3"
4692,"São João Do Cariri","PB","26.0","27.0","-7.4","-36.5"
4694,"Regeneração","PI","25.0","25.0","-6.2","-42.7"
4690,"Cuité","PB","26.0","26.0","-6.5","-36.2"
4693,"Bom Jardim","PE","26.0","27.0","-7.8","-35.6"
4695,"São Miguel Do Tapuio","PI","25.0","25.0","-5.5","-41.3"
4697,"Nova Esperança Do Sudoeste","PR","24.0","24.0","-25.9","-53.3"
4689,"Medicilândia","PA","24.0","24.0","-3.4","-52.9"
4698,"São José","PR","25.0","25.0","-23.7","-51.7"
4696,"Várzea Branca","PI","24.0","24.0","-9.2","-43.0"
4687,"Ravena","MG","22.0","22.0","-19.8","-43.8"
4691,"Ingá","PB","27.0","29.0","-7.3","-35.6"
4705,"Itacajá","TO","23.0","23.0","-8.4","-47.8"
4700,"Nova Cruz","RN","28.0","30.0","-6.5","-35.4"
4699,"Areia Branca","RN","28.0","30.0","-5.0","-37.1"
4701,"Paraú","RN","29.0","32.0","-5.8","-37.1"
4703,"Duplo Céu","SP","27.0","27.0","-20.3","-49.6"
4708,"Belém Do Brejo Do Cruz","PB","27.0","29.0","-6.2","-37.5"
4702,"Quatro Irmãos","RS","22.0","22.0","-27.8","-52.4"
4706,"Santa Fé Do Araguaia","TO","26.0","28.0","-7.2","-48.7"
4709,"Agrestina","PE","25.0","25.0","-8.5","-35.9"
4710,"Catende","PE","27.0","29.0","-8.7","-35.7"
4704,"Babaçulândia","TO","25.0","25.0","-7.2","-47.8"
4707,"Xapuri","AC","24.0","24.0","-10.7","-68.5"
4713,"Quipapá","PE","25.0","25.0","-8.8","-36.0"
4715,"Itaueira","PI","24.0","24.0","-7.6","-43.0"
4711,"Iguaraci","PE","24.0","24.0","-7.8","-37.5"
4714,"Toritama","PE","26.0","27.0","-8.0","-36.1"
4719,"Pureza","RN","28.0","31.0","-5.5","-35.6"
4717,"Vargem Alegre","RJ","24.0","24.0","-22.5","-43.9"
4716,"Jurema","PI","23.0","23.0","-9.2","-43.1"
4718,"Cerro Corá","RN","26.0","27.0","-6.0","-36.3"
4720,"Cerejeiras","RO","25.0","25.0","-13.2","-60.8"
4721,"Campinal","SP","27.0","28.0","-21.6","-52.0"
4722,"São Francisco Xavier","SP","17.0","17.0","-22.9","-46.0"
4725,"Amapá Do Maranhão","MA","26.0","27.0","-1.6","-45.9"
4723,"Alto Alegre Do Pindaré","MA","25.0","25.0","-3.7","-45.9"
4712,"Jatobá","PE","25.0","25.0","-9.2","-38.3"
4724,"Oiapoque","AP","25.0","25.0","3.8","-51.8"
4727,"Anajatuba","MA","26.0","27.0","-3.3","-44.6"
4728,"Araguanã","MA","26.0","26.0","-3.0","-45.7"
4729,"Arari","MA","26.0","27.0","-3.5","-44.8"
4730,"Bacabeira","MA","27.0","29.0","-3.0","-44.3"
4726,"Amarante Do Maranhão","MA","25.0","25.0","-5.6","-46.7"
4735,"Bernardo Do Mearim","MA","25.0","25.0","-4.6","-44.8"
4731,"Bacuri","MA","26.0","29.0","-1.7","-45.1"
4688,"Vila Vargas","MS","27.0","28.0","-22.1","-54.6"
4734,"Bequimão","MA","26.0","28.0","-2.4","-44.8"
4737,"Bom Lugar","MA","25.0","25.0","-4.2","-45.0"
4732,"Bacurituba","MA","26.0","29.0","-2.7","-44.7"
4733,"Bela Vista Do Maranhão","MA","26.0","27.0","-3.7","-45.3"
4736,"Bom Jesus Das Selvas","MA","24.0","24.0","-4.4","-46.8"
4738,"Brejo De Areia","MA","26.0","27.0","-4.1","-45.5"
4742,"Cajari","MA","26.0","27.0","-3.3","-45.0"
4740,"Cachoeira Grande","MA","27.0","30.0","-2.9","-44.1"
4743,"Campestre Do Maranhão","MA","24.0","24.0","-6.2","-47.4"
4741,"Cajapió","MA","26.0","28.0","-2.9","-44.7"
4744,"Cantanhede","MA","27.0","29.0","-3.6","-44.4"
4739,"Buritirama","MA","25.0","25.0","-5.6","-47.0"
4745,"Capinzal Do Norte","MA","25.0","25.0","-4.7","-44.3"
4746,"Carutapera","MA","27.0","29.0","-1.2","-46.0"
4747,"Central Do Maranhão","MA","27.0","29.0","-2.2","-44.8"
4748,"Centro Do Guilherme","MA","26.0","26.0","-2.4","-46.0"
4753,"Godofredo Viana","MA","26.0","29.0","-1.4","-45.8"
4754,"Guimarães","MA","27.0","29.0","-2.1","-44.6"
4755,"Humberto De Campos","MA","27.0","30.0","-2.6","-43.5"
4750,"Davinópolis","MA","25.0","25.0","-5.6","-47.4"
4752,"Fernando Falcão","MA","24.0","24.0","-6.2","-44.9"
4756,"Palhoça","SC","24.0","24.0","-27.6","-48.7"
4751,"Feira Nova Do Maranhão","MA","24.0","24.0","-7.0","-46.7"
4757,"Palma Sola","SC","24.0","24.0","-26.3","-53.3"
4761,"Paraíso","SC","25.0","25.0","-26.6","-53.7"
4762,"Passo De Torres","SC","23.0","23.0","-29.3","-49.7"
4763,"Passos Maia","SC","21.0","21.0","-26.8","-52.1"
4765,"Pedras Grandes","SC","22.0","22.0","-28.4","-49.2"
4759,"Palmitos","SC","25.0","25.0","-27.1","-53.2"
4760,"Papanduva","SC","19.0","19.0","-26.4","-50.1"
4758,"Palmeira","SC","19.0","19.0","-27.6","-50.2"
4764,"Paulo Lopes","SC","24.0","24.0","-28.0","-48.7"
4749,"Cândido Mendes","MA","26.0","29.0","-1.4","-45.7"
4766,"Penha","SC","23.0","23.0","-26.8","-48.6"
4767,"Peritiba","SC","22.0","22.0","-27.4","-51.9"
4769,"Balneário Piçarras","SC","23.0","23.0","-26.8","-48.7"
4770,"Pinhalzinho","SC","25.0","25.0","-26.8","-53.0"
4768,"Petrolândia","SC","22.0","22.0","-27.5","-49.7"
4772,"Piratuba","SC","21.0","21.0","-27.4","-51.8"
4771,"Pinheiro Preto","SC","21.0","21.0","-27.1","-51.2"
4775,"Ponte Alta Do Norte","SC","18.0","18.0","-27.2","-50.5"
4776,"Ponte Alta","SC","18.0","18.0","-27.5","-50.4"
4778,"Porto Belo","SC","24.0","24.0","-27.2","-48.6"
4777,"Ponte Serrada","SC","20.0","20.0","-26.9","-52.0"
4779,"Porto União","SC","20.0","20.0","-26.2","-51.1"
4774,"Pomerode","SC","21.0","21.0","-26.7","-49.2"
4773,"Planalto Alegre","SC","25.0","25.0","-27.1","-52.9"
4784,"Presidente Getúlio","SC","23.0","23.0","-27.1","-49.6"
4780,"Pouso Redondo","SC","22.0","22.0","-27.3","-49.9"
4781,"Praia Do Santinho","SC","25.0","25.0","-27.5","-48.4"
4783,"Presidente Castelo Branco","SC","21.0","21.0","-27.2","-51.8"
4782,"Praia Grande","SC","22.0","22.0","-29.2","-50.0"
4785,"Presidente Nereu","SC","20.0","20.0","-27.3","-49.4"
4788,"Alagoa Nova","PB","26.0","27.0","-7.1","-35.8"
4789,"Alcantil","PB","26.0","26.0","-7.7","-36.1"
4786,"Água Doce Do Maranhão","MA","27.0","30.0","-2.8","-42.1"
4787,"Aguiar","PB","26.0","26.0","-7.1","-38.2"
4790,"Algodão De Jandaíra","PB","26.0","27.0","-6.9","-36.0"
4791,"Alhandra","PB","28.0","31.0","-7.4","-34.9"
4795,"Araçagi","PB","28.0","31.0","-6.9","-35.4"
4797,"Areial","PB","26.0","27.0","-7.1","-35.9"
4792,"Amparo","PB","25.0","25.0","-7.6","-37.1"
4800,"Barra De Santa Rosa","PB","26.0","27.0","-6.7","-36.1"
4793,"Arara","PB","25.0","25.0","-6.8","-35.8"
4794,"Araruna","PB","27.0","28.0","-6.6","-35.7"
4796,"Areia De Baraúnas","PB","27.0","28.0","-7.1","-36.9"
4799,"Baraúna","PB","26.0","27.0","-6.6","-36.3"
4798,"Assunção","PB","25.0","25.0","-7.1","-36.7"
4803,"Baía Da Traição","PB","28.0","33.0","-6.7","-35.0"
4802,"Barra De São Miguel","PB","25.0","25.0","-7.8","-36.3"
4804,"Belém","PB","26.0","28.0","-6.7","-35.5"
4806,"Boa Ventura","PB","26.0","27.0","-7.4","-38.2"
4805,"Bernardino Batista","PB","26.0","27.0","-6.5","-38.6"
4807,"Boa Vista","PB","26.0","27.0","-7.3","-36.2"
4808,"Bom Jesus","PB","26.0","27.0","-7.0","-38.4"
4810,"Bonito De Santa Fé","PB","24.0","24.0","-7.3","-38.5"
4811,"Princesa","SC","24.0","24.0","-26.4","-53.6"
4809,"Bom Sucesso","PB","26.0","27.0","-7.2","-36.4"
4815,"Rio Do Campo","SC","20.0","20.0","-26.9","-50.1"
4814,"Rio Das Antas","SC","19.0","19.0","-26.9","-51.1"
4819,"Rio Fortuna","SC","22.0","22.0","-28.1","-49.1"
4813,"Rancho Queimado","SC","19.0","19.0","-27.7","-49.0"
4816,"Rio D'Oeste","SC","22.0","22.0","-27.2","-49.8"
4817,"Rio Dos Cedros","SC","19.0","19.0","-26.7","-49.3"
4820,"Rio Negrinho","SC","19.0","19.0","-26.3","-49.5"
4818,"Rio Do Sul","SC","22.0","22.0","-27.2","-49.6"
4821,"Rio Rufino","SC","19.0","19.0","-27.9","-49.8"
4822,"Riqueza","SC","26.0","27.0","-27.1","-53.3"
4824,"Romelândia","SC","25.0","25.0","-26.7","-53.3"
4825,"Salete","SC","21.0","21.0","-27.0","-50.0"
4823,"Rodeio","SC","22.0","22.0","-26.9","-49.4"
4812,"Quilombo","SC","25.0","25.0","-26.7","-52.7"
4826,"Saltinho","SC","24.0","24.0","-26.6","-53.1"
4828,"Sangão","SC","24.0","24.0","-28.6","-49.1"
4827,"Salto Veloso","SC","19.0","19.0","-26.9","-51.4"
4830,"Santa Helena","SC","24.0","24.0","-26.9","-53.6"
4832,"Santa Rosa Do Sul","SC","23.0","23.0","-29.1","-49.7"
4829,"Santa Cecília","SC","17.0","17.0","-27.0","-50.4"
4834,"Santa Terezinha","SC","20.0","20.0","-26.8","-50.0"
4831,"Santa Rosa De Lima","SC","20.0","20.0","-28.0","-49.1"
4836,"Santo Amaro Da Imperatriz","SC","21.0","21.0","-27.7","-48.8"
